key,source,target
/FEA9B6A04FB8CFF85E47AB9018231912,08-23431,
/7F68C84D4579D98685D2AE9D43076FF9,12,
/BBCB508E4A77D39C169C198DC41E83AE,2,
/CFA8A46D43E5299AD0156594D047F260,4,
/3DD1D3F24A3E110E5F03AB8305750A4E,6,
/D9B47E9D43F41D7CDF6E8FBB3EA1944E,8,
/E1F5310E40EF8B2256F0D5BAC0362148,8,
/92F4CBF044DD922C8A29F0A3AE82C872,AYLESFORD VILLAGE,
/8A11D4AF46A386F339DC41B392BC209A,Aggregate Unload Point,
/437452524661A09B167C7596ABE6330B,Aggregate Unloader,
/B105E46F40A594291F316D9FB3F57ADB,Allington Sidings,
/DCC2B20A4BFBE0B15F57CC98858BDBB4,Allington Sidings Track 1,
/9E996EAF448DC84D215B4FB98BAEFD93,Allington Sidings Track 2,
/8726CEDA4020011DB67CD2ACEB70BBB7,Andrew,
/3DB9902141CCF5EBB500BDB56ACCAFC2,Aylesford,
/6472180344049F948E0262A2C3046E23,Aylesford,
/D80D728949A18283D16947A5BD4C39B4,Aylesford,
/EC5AE93F4E9906DCF14A07B0E0D8642E,Aylesford Platform 1,
/BC1E9EE6498179CD640B4D999667944F,Aylesford Platform 2,
/F61848EE4FA72C0A6CF19A9B128011E1,Aylesford Village,
/23363FAB4A2987AFD49B70B5359AE711,Back,
/826859C24928510EBF75A4B4F42DA9A7,Beltring,
/E676B2B143087196EAD6B3BD0CEFF945,Beltring Platform 1,
/B403194D48ED109C64DBD6864EA34B0D,Beltring Platform 2,
/022190D740015DD01FB0D7B7738D860C,Branch,
/43F4C82B40DF65C04717D0A957DD4675,Brookgate Siding,
/92D56C7648CC692AEC53E398833547D5,Brown,
/0FB7C4764D83224035898C8532A6639D,CUXTON,
/3E0339D14A78E594E4C035B12CD0F8EF,Call the lift,
/4F00A6A54945B309B1C353A4EA082D13,Call the lift,
/669718D6436DDA30A27F6EBFF833D408,Call the lift,
/A88AF4284B33B95B9CB51F85ABC271B7,Call the lift,
/C40BAC9B4C8DAEE611AA9A87AF6AC8F3,Call the lift,
/FADC39C94A7636332CD36585FD4D61D3,Call the lift,
/CC0343144252333ED63CC18D171718E7,Center,
/A6588A944A45D8EDD2FD68A697241020,Chatham,
/019B91084D603B99B781F99C1EB11167,Chatham Platform 1,
/25D300A043B0DDAEF38C1FA89F43A327,Chatham Platform 1,
/2C03593447974DF2D5C56986F5104BF1,Chatham Platform 1,
/8E1091F645211C92C2189096D72F5069,Chatham Platform 1,
/9A4D7CB74BCC4CB32EAA4BB581582859,Chatham Platform 1,
/D3DB1C9E4BC7AF08F8C19BB67AE2B5FD,Chatham Platform 1,
/471430854EFC6601787ED5AEB3465526,Chatham Platform 2,
/656EE8604C6B80F61375DBABF03E47C4,Chatham Platform 2,
/832EE692405EB34472AA7BB081475C17,Chatham Platform 2,
/AE746F134A83457A5114548437CC72BA,Chatham Platform 2,
/C9038F494DAAC2F3EDD2F683922D2F62,Chatham Platform 2,
/D28121C245E17AFF3B64FF8D5BA5F7CF,Chatham Platform 2,
/A469C27D4908C6587C0FA5B803CA5B4C,Closed,
/FB7DEA5745BFE522A8D2FABFF8C0830C,Closed,
/107E0C1445406275354804AFB0E28A77,Contact Signaller,
/E3E354DB4CB504F3B2EB008E84FA3631,Contact Signaller,
/88C85CB44932D882076E858398A8FF26,Cuxton,
/F7AF6A874EEAC9028F47AAAD6F393321,Cuxton Platform 1,
/111ACC504AC3CE6488763E85FBD2642A,Cuxton Platform 2,
/F37F2EC44BF641F560EA6AB0E96EC400,David,
/717F6F61416A82AB14DEB39757E09B83,Davies,
/04F41D1D4524BA3F94EEBEB79CE2CBBD,Down Fast,
/63B891B34AE433F9205CFA867E334185,Down Gillingham Siding 1,
/888C9372474498D678C7F98209F35051,Down Gillingham Siding 1,
/0A36EBFF48DBD0416DA24890CEF580A1,Down Gillingham Siding 2,
/82E684CB45CE428884013894E7BFBC6B,Down Gillingham Siding 2,
/00539370492B75A578F3638339560043,Down Gillingham Siding 3,
/473E63DE4874391F1F0AE1A7EA0D0AF9,Down Gillingham Siding 3,
/52B3BE474FE1B158E21A6DA5259EEF1E,Down Gillingham Siding 3,
/BABECC764DE9332E1623ACABA50327C5,Drove 1/4 Mile,
/41356F074B374F9D1763719C7751DB09,East Farleigh,
/643D36E84407623FBD5F61A175A9A60E,East Farleigh,
/7B30AB5548E72D16601BD89FB0C5017B,East Farleigh,
/C0F68A81458E5A46204C3D8AC8B1EDA6,East Farleigh Platform 1,
/939D6EDA48F8D5EFC1F54A9FD0F683DA,East Farleigh Platform 2,
/293A7AC5447E7D1AC62E8AB77E868A89,East Peckham Engineers Tip Siding,
/2410419D486CF9D1CD5F4880900C92C1,East Peckham Tip,
/3C285ED441BA883D20E0558F811A59BE,"Embark on a scenic journey through the Garden of England. Explore the Kent countryside aboard Southeastern services via the county town of Maidstone, hugging the bank of the River Medway and weaving through both industrious and rural landscapes between Strood, Paddock Wood and Tonbridge.",
/0F9050C44B4FDDE25571D893DA99A5A7,Evans,
/4A5645DE4ACF083043B025A3C8450F3B,Gate,
/9B588EA64EF45F6F0781DD92D016ADD3,Gate,
/A0462196474A2EC224B880B263F16B5D,Gillingham,
/1014D507481BF3B001F9278DCC828DDB,Gillingham Depot,
/7EDFDCA84D80516CD4F13E864C075CE7,Gillingham Depot Carriage Washing Machine,
/CA5F8F6D48BEAA7AFB221BB90D2D127D,Gillingham Depot Reception Road 1,
/DBA27D1A4C1A6EC615A12181411E6A9C,Gillingham Depot Reception Road 1,
/FEAAD43044C19406D38DBEBB7B63EF6B,Gillingham Depot Reception Road 1,
/216D81FD43709E143375EC8E1AB32D61,Gillingham Depot Reception Road 2,
/2FEAB71D4DF5E04DDADE2EBE0505DC63,Gillingham Depot Reception Road 2,
/40BBA21640A6A148FC291684CF6A5141,Gillingham Depot Reception Road 2,
/6166C9BA4C4E73D36C9DC7B270162947,Gillingham Depot Reception Road 2,
/74CE784F4656D7FB24B4499939BB918F,Gillingham Depot Reception Road 2,
/9039D093443686ACBCEB7491FA224A90,Gillingham Depot Reception Road 2,
/670FDF0B4E9C1FB101C7B7BA0AB301B3,Gillingham Depot Shunt Neck 1,
/104E51F4477D4AB1BFF8769964AD8703,Gillingham Depot Siding 10,
/202F790D45CF2E48825AABAD391219B2,Gillingham Depot Siding 11,
/D46D3F3543FBD6462134358A33A8F6BD,Gillingham Depot Siding 11,
/F634088F47C8D4D60BBD48938B587221,Gillingham Depot Siding 11,
/579FA6874A24F089273F9CBBC16385EA,Gillingham Depot Siding 12,
/736300494864018D9B1CF5B6241300A1,Gillingham Depot Siding 13,
/B68EDF4C48D6794FCE6385B5B10E72FC,Gillingham Depot Siding 13,
/7AE5AF624ECA22F7C0CF7FAC5E0D86DD,Gillingham Depot Siding 3,
/DCBEE1B44CC43DEFBE174AAE32E1785E,Gillingham Depot Siding 3,
/7F24B216449DBF40E54D6599EA36BC7D,Gillingham Depot Siding 4,
/F727F10F4BFFD7684CCF7EA111A39F8A,Gillingham Depot Siding 4,
/558B98DE46B9B8C179EA058787494BBB,Gillingham Depot Siding 5,
/F4A432D34720C63C354E07B1421F7293,Gillingham Depot Siding 5,
/21642A3D45B4BE08CDFA65B2E44DAD66,Gillingham Depot Siding 6,
/E6DBB8734D85BC50F660148F40D54182,Gillingham Depot Siding 6,
/740ADAB7438FBAEAEC04019FFCB3B4CE,Gillingham Depot Siding 7,
/4B7148BB43EC1914B816C786F3797722,Gillingham Depot Siding 8,
/3C36736445229B6D2A4D21B2BA0277B4,Gillingham Depot Siding 9,
/AAEC50B14E7C982349AC578219E0A5DE,Gillingham Depot Siding 9,
/E77BC19347103DEAD816D0A6E49E38AA,Gillingham Level Crossing Down,
/D5F3A1054160A30047BE3498D4545482,Gillingham Level Crossing Up,
/64F1A7BC4FEDAFE0DCA779A5551F9E2C,Gillingham Platform 1,
/BECE58B74F47FFB0A1604BB02065AC3D,Gillingham Platform 1,
/D7D5A45945D50AC73166EDB70270DF53,Gillingham Platform 1,
/5922395841A0AADA5002598CD6D62BE2,Gillingham Platform 2,
/2DC8074E47F370909B6AAC8E6F3F1690,Gillingham Platform 3,
/EEE8D2D24805EEC8A74A1BBA9A9C0129,Gillingham Platform 3,
/2054E2C441FFFFA2D465EDBDAA2B737D,Goodbye.,
/C2EFECEE4B5B9EFD1208BDA86A7F760F,Goodbye.,
/A9CA0A1145701D445AD050935E110AD1,Grampus - Medway Valley Line,
/2C427C1549FD84673966F9BB168CD4C9,Gravesend,
/A4E29FAC40AE855EA2542C9617689CC2,Gravesend,
/137CC8A64775B67241A988A8C2B3D4F1,Gravesend Platform 0,
/5C5B97D147CDFD51AAB166870E29A754,Gravesend Platform 0,
/CBFDE2DD4E7FA59B5B594398DEA0A87F,Gravesend Platform 0,
/D2516D5F41341099B367508F11895BCF,Gravesend Platform 0,
/D66D1BE1403E88BFA969DCB652A39A56,Gravesend Platform 0,
/29D46EAF41E865EB62880EBB25FBE29F,Gravesend Platform 1,
/56CF79FD472F49D5BFD7AFBFD0BE1F6D,Gravesend Platform 1,
/7112F8DD4E7435C950FD6D9FBDC6E83C,Gravesend Platform 1,
/A56EF3974738200BE6232A8AA78D0362,Gravesend Platform 1,
/AB637A3B4A0A80F937B776AD889D7F0D,Gravesend Platform 1,
/BB752204454E75285A5A69AD1FA5FA57,Gravesend Platform 1,
/FA1DB4704805A5EBEEC3E08EDBC6E76C,Gravesend Platform 1,
/462C74174DDEB42B08B3DA9D9A245FFF,Gravesend Platform 2,
/84DF0B24488B90AE0971178A311042B3,Gravesend Platform 2,
/96BBA7D041CEC185300F76940732EE16,Gravesend Platform 2,
/A140AE2444B7D2E95F4D0BB503B5E174,Gravesend Platform 2,
/C730B6F0464AC1A2E7642EBCF448D572,Gravesend Platform 2,
/D9DCF34B4A609E20D184929CF715330F,Gravesend Platform 2,
/E9C98F7542607B2767BA3F910B82ACE6,Gravesend Platform 2,
/EAA16066492F71264026A4BC7125F5E7,Gravesend Platform 2,
/4FE4A15345F8AE9F581E589158B5E334,Halling,
/FABF62514047F6C37CE5BCB8E91B9F1F,Halling,
/FC6B893648662B3B1CDB27A98F1D4CBE,Halling,
/6EC8DBE44A0D213D9545F29C21F681DD,Halling Cement Works,
/D74E63DB4DE7ED9A92C7B695820BEAFD,Halling Platform 1,
/EE7181244F38B96AD3751EB69CE6E11C,Halling Platform 2,
/81A705BE4F2CB9FB363F2F861A8C6718,Harris,
/27AB8F6340A1EAEBE34BEEA5D2F44042,Higham,
/125C718447055FDFF755AE860DD6CE9F,Higham Platform 1,
/BD82B5C443BC3AFCE1BB0B9D14FE9235,Higham Platform 1,
/DA52DB364DDDE4BD33E40B93FFAA6FE5,Higham Platform 1,
/42708FB34B83AA7953FBD9AC58B4BAE8,Higham Platform 2,
/B87D79224AD7A3C02838AA870AB02D2C,Higham Platform 2,
/CD9BC6EA4D730FCA465BCC8F6AD867D2,Higham Platform 2,
/9C1D29E044BBB7604CF874A3C973AC00,Hoo Junction,
